user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
479,13/02/13 10:41,9751,english,13/02/13 10:42,active,"('479','41318.4451388889','9751','english','41318.4458333333','active'),"
482,13/02/13 15:03,13168,english,13/02/13 15:04,active,"('482','41318.6270833333','13168','english','41318.6277777778','active'),"
484,14/02/13 18:47,4896,russian,14/02/13 18:49,active,"('484','41319.7826388889','4896','russian','41319.7840277778','active'),"
485,14/02/13 3:36,105,german,14/02/13 3:38,active,"('485','41319.15','105','german','41319.1513888889','active'),"
487,14/02/13 13:35,1267,english,14/02/13 13:36,active,"('487','41319.5659722222','1267','english','41319.5666666667','active'),"
488,14/02/13 13:29,3,english,14/02/13 13:31,active,"('488','41319.5618055556','3','english','41319.5631944444','active'),"
489,14/02/13 7:17,773,russian,14/02/13 7:19,active,"('489','41319.3034722222','773','russian','41319.3048611111','active'),"
490,14/02/13 20:27,3562,spanish,14/02/13 20:29,active,"('490','41319.8520833333','3562','spanish','41319.8534722222','active'),"
491,14/02/13 6:46,2,indian,14/02/13 6:47,active,"('491','41319.2819444444','2','indian','41319.2826388889','active'),"
492,14/02/13 13:11,8821,english,14/02/13 13:13,active,"('492','41319.5493055556','8821','english','41319.5506944444','active'),"
493,14/02/13 11:33,4294,japanese,14/02/13 11:34,active,"('493','41319.48125','4294','japanese','41319.4819444444','active'),"
494,14/02/13 16:28,79,english,14/02/13 16:30,active,"('494','41319.6861111111','79','english','41319.6875','active'),"
495,14/02/13 16:20,2927,english,14/02/13 16:21,active,"('495','41319.6805555556','2927','english','41319.68125','active'),"
497,15/02/13 11:32,781,italian,15/02/13 11:33,active,"('497','41320.4805555556','781','italian','41320.48125','active'),"
498,15/02/13 17:03,12585,english,15/02/13 17:04,active,"('498','41320.7104166667','12585','english','41320.7111111111','active'),"
501,15/02/13 13:14,9,english,15/02/13 13:15,active,"('501','41320.5513888889','9','english','41320.5520833333','active'),"
503,15/02/13 1:49,4563,english,15/02/13 1:50,active,"('503','41320.0756944444','4563','english','41320.0763888889','active'),"
513,16/02/13 10:34,700,spanish,16/02/13 10:35,active,"('513','41321.4402777778','700','spanish','41321.4409722222','active'),"
514,16/02/13 21:58,8125,japanese,16/02/13 22:00,active,"('514','41321.9152777778','8125','japanese','41321.9166666667','active'),"
515,17/02/13 10:15,2253,english,17/02/13 10:16,active,"('515','41322.4270833333','2253','english','41322.4277777778','active'),"
516,17/02/13 23:01,9,english,17/02/13 23:03,active,"('516','41322.9590277778','9','english','41322.9604166667','active'),"
517,17/02/13 11:17,11239,english,17/02/13 11:19,active,"('517','41322.4701388889','11239','english','41322.4715277778','active'),"
518,17/02/13 8:00,421,english,17/02/13 8:02,active,"('518','41322.3333333333','421','english','41322.3347222222','active'),"
521,18/02/13 9:52,9497,spanish,18/02/13 9:53,active,"('521','41323.4111111111','9497','spanish','41323.4118055556','active'),"
523,18/02/13 17:26,6,arabic,18/02/13 17:27,active,"('523','41323.7263888889','6','arabic','41323.7270833333','active'),"
524,18/02/13 16:39,6717,arabic,18/02/13 16:41,active,"('524','41323.69375','6717','arabic','41323.6951388889','active'),"
525,18/02/13 10:48,8503,english,18/02/13 10:49,active,"('525','41323.45','8503','english','41323.4506944444','active'),"
527,18/02/13 8:49,3540,korean,18/02/13 8:50,active,"('527','41323.3673611111','3540','korean','41323.3680555556','active'),"
529,18/02/13 17:41,6334,german,18/02/13 17:43,active,"('529','41323.7368055556','6334','german','41323.7381944444','active'),"
530,18/02/13 13:21,8528,german,18/02/13 13:23,active,"('530','41323.55625','8528','german','41323.5576388889','active'),"
535,19/02/13 13:19,4260,english,19/02/13 13:20,active,"('535','41324.5548611111','4260','english','41324.5555555556','active'),"
537,19/02/13 14:39,13103,german,19/02/13 14:40,active,"('537','41324.6104166667','13103','german','41324.6111111111','active'),"
538,19/02/13 18:28,4,spanish,19/02/13 18:30,active,"('538','41324.7694444444','4','spanish','41324.7708333333','active'),"
540,19/02/13 17:18,2006,english,19/02/13 17:19,active,"('540','41324.7208333333','2006','english','41324.7215277778','active'),"
546,19/02/13 20:43,4776,english,19/02/13 20:44,active,"('546','41324.8631944444','4776','english','41324.8638888889','active'),"
548,20/02/13 7:06,6470,arabic,20/02/13 7:07,active,"('548','41325.2958333333','6470','arabic','41325.2965277778','active'),"
549,20/02/13 14:31,11343,portugese,20/02/13 14:33,active,"('549','41325.6048611111','11343','portugese','41325.60625','active'),"
551,20/02/13 11:27,3,spanish,20/02/13 11:29,active,"('551','41325.4770833333','3','spanish','41325.4784722222','active'),"
552,20/02/13 17:21,9675,chinese,20/02/13 17:23,active,"('552','41325.7229166667','9675','chinese','41325.7243055556','active'),"
553,20/02/13 8:56,4723,spanish,20/02/13 8:58,active,"('553','41325.3722222222','4723','spanish','41325.3736111111','active'),"
554,20/02/13 14:58,5491,japanese,20/02/13 14:59,active,"('554','41325.6236111111','5491','japanese','41325.6243055556','active'),"
555,20/02/13 9:22,5207,german,20/02/13 9:23,active,"('555','41325.3902777778','5207','german','41325.3909722222','active'),"
556,20/02/13 12:58,12547,chinese,20/02/13 13:00,active,"('556','41325.5402777778','12547','chinese','41325.5416666667','active'),"
563,20/02/13 2:05,48,english,20/02/13 2:07,active,"('563','41325.0868055556','48','english','41325.0881944444','active'),"
565,21/02/13 15:17,4287,portugese,21/02/13 15:18,active,"('565','41326.6368055556','4287','portugese','41326.6375','active'),"
566,21/02/13 13:22,231,japanese,21/02/13 13:24,active,"('566','41326.5569444444','231','japanese','41326.5583333333','active'),"
567,21/02/13 11:47,3657,english,21/02/13 11:49,active,"('567','41326.4909722222','3657','english','41326.4923611111','active'),"
570,21/02/13 11:52,1947,arabic,21/02/13 11:53,active,"('570','41326.4944444444','1947','arabic','41326.4951388889','active'),"
574,21/02/13 15:29,19,english,21/02/13 15:30,active,"('574','41326.6451388889','19','english','41326.6458333333','active'),"
575,21/02/13 9:54,1034,spanish,21/02/13 9:56,active,"('575','41326.4125','1034','spanish','41326.4138888889','active'),"
576,21/02/13 16:04,7376,japanese,21/02/13 16:05,active,"('576','41326.6694444444','7376','japanese','41326.6701388889','active'),"
579,21/02/13 16:57,223,english,21/02/13 16:58,active,"('579','41326.70625','223','english','41326.7069444444','active'),"
581,22/02/13 9:30,10409,english,22/02/13 9:32,active,"('581','41327.3958333333','10409','english','41327.3972222222','active'),"
583,22/02/13 15:07,8547,german,22/02/13 15:08,active,"('583','41327.6298611111','8547','german','41327.6305555556','active'),"
586,22/02/13 14:51,11282,english,22/02/13 14:53,active,"('586','41327.61875','11282','english','41327.6201388889','active'),"
588,22/02/13 11:21,10,english,22/02/13 11:22,active,"('588','41327.4729166667','10','english','41327.4736111111','active'),"
589,22/02/13 9:22,208,french,22/02/13 9:24,active,"('589','41327.3902777778','208','french','41327.3916666667','active'),"
591,22/02/13 13:28,3,italian,22/02/13 13:29,active,"('591','41327.5611111111','3','italian','41327.5618055556','active'),"
592,22/02/13 15:05,59,russian,22/02/13 15:06,active,"('592','41327.6284722222','59','russian','41327.6291666667','active'),"
596,23/02/13 15:22,24,english,23/02/13 15:23,active,"('596','41328.6402777778','24','english','41328.6409722222','active'),"
597,23/02/13 12:46,8974,english,23/02/13 12:48,active,"('597','41328.5319444444','8974','english','41328.5333333333','active'),"
598,24/02/13 12:19,1,english,24/02/13 12:20,active,"('598','41329.5131944444','1','english','41329.5138888889','active'),"
602,25/02/13 13:30,695,english,25/02/13 13:31,active,"('602','41330.5625','695','english','41330.5631944444','active'),"
603,25/02/13 10:05,106,english,25/02/13 10:06,active,"('603','41330.4201388889','106','english','41330.4208333333','active'),"
609,25/02/13 7:50,8,english,25/02/13 7:52,active,"('609','41330.3263888889','8','english','41330.3277777778','active'),"
610,25/02/13 14:21,1178,indian,25/02/13 14:22,active,"('610','41330.5979166667','1178','indian','41330.5986111111','active'),"
611,25/02/13 9:36,449,portugese,25/02/13 9:38,active,"('611','41330.4','449','portugese','41330.4013888889','active'),"
614,25/02/13 18:06,8715,english,25/02/13 18:08,active,"('614','41330.7541666667','8715','english','41330.7555555556','active'),"
617,26/02/13 9:09,4193,english,26/02/13 9:11,active,"('617','41331.38125','4193','english','41331.3826388889','active'),"
618,26/02/13 2:30,10895,portugese,26/02/13 2:32,active,"('618','41331.1041666667','10895','portugese','41331.1055555556','active'),"
621,26/02/13 15:22,522,arabic,26/02/13 15:24,active,"('621','41331.6402777778','522','arabic','41331.6416666667','active'),"
622,26/02/13 10:25,26,english,26/02/13 10:26,active,"('622','41331.4340277778','26','english','41331.4347222222','active'),"
624,26/02/13 16:12,8698,russian,26/02/13 16:14,active,"('624','41331.675','8698','russian','41331.6763888889','active'),"
629,27/02/13 10:20,1,chinese,27/02/13 10:21,active,"('629','41332.4305555556','1','chinese','41332.43125','active'),"
631,27/02/13 11:30,505,spanish,27/02/13 11:31,active,"('631','41332.4791666667','505','spanish','41332.4798611111','active'),"
632,27/02/13 21:53,9122,spanish,27/02/13 21:54,active,"('632','41332.9118055556','9122','spanish','41332.9125','active'),"
633,27/02/13 15:47,3,english,27/02/13 15:49,active,"('633','41332.6576388889','3','english','41332.6590277778','active'),"
636,27/02/13 13:48,4796,english,27/02/13 13:49,active,"('636','41332.575','4796','english','41332.5756944444','active'),"
637,27/02/13 13:28,3,english,27/02/13 13:30,active,"('637','41332.5611111111','3','english','41332.5625','active'),"
643,27/02/13 14:43,71,indian,27/02/13 14:44,active,"('643','41332.6131944444','71','indian','41332.6138888889','active'),"
644,28/02/13 12:44,219,chinese,28/02/13 12:46,active,"('644','41333.5305555556','219','chinese','41333.5319444444','active'),"
647,28/02/13 11:58,17,english,28/02/13 11:59,active,"('647','41333.4986111111','17','english','41333.4993055556','active'),"
651,28/02/13 13:03,4198,english,28/02/13 13:04,active,"('651','41333.54375','4198','english','41333.5444444444','active'),"
652,28/02/13 9:59,12,spanish,28/02/13 10:00,active,"('652','41333.4159722222','12','spanish','41333.4166666667','active'),"
653,28/02/13 18:10,5434,russian,28/02/13 18:11,active,"('653','41333.7569444444','5434','russian','41333.7576388889','active'),"
655,28/02/13 9:01,1,english,28/02/13 9:02,active,"('655','41333.3756944444','1','english','41333.3763888889','active'),"
660,01/03/13 19:18,2351,english,01/03/13 19:20,active,"('660','41334.8041666667','2351','english','41334.8055555556','active'),"
663,01/03/13 11:34,10936,german,01/03/13 11:36,active,"('663','41334.4819444444','10936','german','41334.4833333333','active'),"
664,01/03/13 21:11,821,english,01/03/13 21:13,active,"('664','41334.8826388889','821','english','41334.8840277778','active'),"
668,01/03/13 17:15,19,italian,01/03/13 17:16,active,"('668','41334.71875','19','italian','41334.7194444444','active'),"
670,01/03/13 16:58,4604,english,01/03/13 17:00,active,"('670','41334.7069444444','4604','english','41334.7083333333','active'),"
672,01/03/13 16:25,1295,german,01/03/13 16:26,active,"('672','41334.6840277778','1295','german','41334.6847222222','active'),"
673,01/03/13 17:27,469,english,01/03/13 17:28,active,"('673','41334.7270833333','469','english','41334.7277777778','active'),"
674,01/03/13 3:40,1778,english,01/03/13 3:42,active,"('674','41334.1527777778','1778','english','41334.1541666667','active'),"
678,02/03/13 10:05,2,english,02/03/13 10:07,active,"('678','41335.4201388889','2','english','41335.4215277778','active'),"
684,04/03/13 9:13,9562,chinese,04/03/13 9:14,active,"('684','41337.3840277778','9562','chinese','41337.3847222222','active'),"
688,04/03/13 13:31,778,english,04/03/13 13:33,active,"('688','41337.5631944444','778','english','41337.5645833333','active'),"
689,04/03/13 9:19,12775,english,04/03/13 9:21,active,"('689','41337.3881944444','12775','english','41337.3895833333','active'),"
690,04/03/13 8:09,13036,english,04/03/13 8:11,active,"('690','41337.3395833333','13036','english','41337.3409722222','active'),"
692,04/03/13 8:04,14,spanish,04/03/13 8:06,active,"('692','41337.3361111111','14','spanish','41337.3375','active'),"
695,04/03/13 11:18,2689,english,04/03/13 11:19,active,"('695','41337.4708333333','2689','english','41337.4715277778','active'),"
698,04/03/13 10:19,12,english,04/03/13 10:21,active,"('698','41337.4298611111','12','english','41337.43125','active'),"
699,04/03/13 10:11,10986,italian,04/03/13 10:12,active,"('699','41337.4243055556','10986','italian','41337.425','active'),"
700,04/03/13 5:24,104,indian,04/03/13 5:25,active,"('700','41337.225','104','indian','41337.2256944444','active'),"
702,05/03/13 19:41,8273,english,05/03/13 19:42,active,"('702','41338.8201388889','8273','english','41338.8208333333','active'),"
703,05/03/13 10:05,340,english,05/03/13 10:06,active,"('703','41338.4201388889','340','english','41338.4208333333','active'),"
707,05/03/13 18:28,6441,english,05/03/13 18:29,active,"('707','41338.7694444444','6441','english','41338.7701388889','active'),"
709,05/03/13 11:20,6423,english,05/03/13 11:21,active,"('709','41338.4722222222','6423','english','41338.4729166667','active'),"
710,05/03/13 11:09,31,english,05/03/13 11:10,active,"('710','41338.4645833333','31','english','41338.4652777778','active'),"
712,05/03/13 18:21,11451,english,05/03/13 18:23,active,"('712','41338.7645833333','11451','english','41338.7659722222','active'),"
713,05/03/13 17:48,2,english,05/03/13 17:50,active,"('713','41338.7416666667','2','english','41338.7430555556','active'),"
714,06/03/13 14:17,2553,english,06/03/13 14:19,active,"('714','41339.5951388889','2553','english','41339.5965277778','active'),"
717,06/03/13 11:55,10199,japanese,06/03/13 11:57,active,"('717','41339.4965277778','10199','japanese','41339.4979166667','active'),"
719,06/03/13 21:18,13,russian,06/03/13 21:20,active,"('719','41339.8875','13','russian','41339.8888888889','active'),"
720,06/03/13 13:46,3163,english,06/03/13 13:47,active,"('720','41339.5736111111','3163','english','41339.5743055556','active'),"
725,06/03/13 14:40,9,english,06/03/13 14:42,active,"('725','41339.6111111111','9','english','41339.6125','active'),"
726,06/03/13 9:44,8588,english,06/03/13 9:45,active,"('726','41339.4055555556','8588','english','41339.40625','active'),"
727,06/03/13 18:09,8767,english,06/03/13 18:10,active,"('727','41339.75625','8767','english','41339.7569444444','active'),"
729,07/03/13 14:17,7189,english,07/03/13 14:18,active,"('729','41340.5951388889','7189','english','41340.5958333333','active'),"
730,07/03/13 8:52,1,english,07/03/13 8:53,active,"('730','41340.3694444444','1','english','41340.3701388889','active'),"
732,07/03/13 16:29,5,arabic,07/03/13 16:31,active,"('732','41340.6868055556','5','arabic','41340.6881944444','active'),"
733,07/03/13 23:12,2373,japanese,07/03/13 23:13,active,"('733','41340.9666666667','2373','japanese','41340.9673611111','active'),"
